# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     389     0.16511    -0.16890    -0.03352    0.521779852   -0.094401467   -0.616181320
     1     389    -0.16511    -0.16890     0.03352    0.521779852   -0.123721630   -0.645501483
     1     389     0.16511    -0.12668     0.00165    0.519762593   -0.135436711   -0.655199304
     1     389    -0.16511    -0.12668    -0.00165    0.519762593   -0.129299201   -0.649061794
     1     389     0.16511    -0.12668     0.03682    0.520253564   -0.127745786   -0.647999351
     1     389    -0.16511    -0.12668    -0.03682    0.520253564   -0.128516903   -0.648770468
     1     389     0.16511    -0.12668    -0.06869    0.520943902   -0.126176523   -0.647120424
     1     389    -0.16511    -0.12668     0.06869    0.520943902   -0.130083519   -0.651027421
     1     389     0.16511    -0.12668    -0.03352    0.520416650   -0.138942716   -0.659359366
     1     389    -0.16511    -0.12668     0.03352    0.520416650   -0.136009519   -0.656426169
     1     389     0.16511    -0.08445     0.00165    0.533893435   -0.120508575   -0.654402010
     1     389    -0.16511    -0.08445    -0.00165    0.533893435   -0.139071306   -0.672964742
     1     389     0.16511    -0.08445     0.03682    0.534684454   -0.122064385   -0.656748839
     1     389    -0.16511    -0.08445    -0.03682    0.534684454   -0.118962366   -0.653646820
     1     389     0.16511    -0.08445    -0.06869    0.534475133   -0.146204043   -0.680679176
     1     389    -0.16511    -0.08445     0.06869    0.534475133   -0.126605687   -0.661080820
     1     389     0.16511    -0.08445    -0.03352    0.533671331   -0.139867792   -0.673539122
     1     389    -0.16511    -0.08445     0.03352    0.533671331   -0.147247124   -0.680918455
     1     389     0.16511    -0.04223     0.00165    0.529227525   -0.157552665   -0.686780191
     1     389    -0.16511    -0.04223    -0.00165    0.529227525   -0.182408509   -0.711636034
     1     389     0.16511    -0.04223     0.03682    0.529462670   -0.180467417   -0.709930087
     1     389    -0.16511    -0.04223    -0.03682    0.529462670   -0.170688854   -0.700151524
     1     389     0.16511    -0.04223    -0.06869    0.529084471   -0.179118655   -0.708203126
     1     389    -0.16511    -0.04223     0.06869    0.529084471   -0.153791633   -0.682876104
     1     389     0.16511    -0.04223    -0.03352    0.528853124   -0.160217556   -0.689070679
     1     389    -0.16511    -0.04223     0.03352    0.528853124   -0.171555901   -0.700409025
     1     389     0.20638     0.00000     0.00206    0.566912618   -0.145785167   -0.712697785
     1     389    -0.20638     0.00000     0.03311    0.563668320   -0.146727752   -0.710396072
     1     389     0.20638     0.00000    -0.03311    0.563668320   -0.146727731   -0.710396050
     1     389    -0.20638     0.00000     0.06828    0.562840125   -0.145582908   -0.708423032
     1     389     0.20638     0.04223     0.00206    0.547762043   -0.138028785   -0.685790827
     1     389    -0.20638     0.04223     0.03311    0.546408565   -0.126915128   -0.673323693
     1     389     0.20638     0.04223    -0.03311    0.546408565   -0.150423134   -0.696831699
     1     389    -0.20638     0.04223     0.06828    0.546389239   -0.131975996   -0.678365234
     1     389     0.20638     0.08445     0.00206    0.527799847   -0.122640789   -0.650440636
     1     389    -0.20638     0.08445     0.03311    0.527199944   -0.123044437   -0.650244382
     1     389     0.20638     0.08445    -0.03311    0.527199944   -0.123582883   -0.650782827
     1     389    -0.20638     0.08445     0.06828    0.527612159   -0.121640846   -0.649253004
     1     389     0.20638     0.12668     0.00206    0.528744283   -0.118072428   -0.646816711
     1     389    -0.20638     0.12668     0.03311    0.528695062   -0.117089146   -0.645784208
     1     389     0.20638     0.12668    -0.03311    0.528695062   -0.118021783   -0.646716845
     1     389     0.20638     0.12668    -0.06828    0.529450053   -0.116281109   -0.645731162
     1     389     0.20638     0.16890     0.00206    0.558486942    0.020706536   -0.537780406
     1     389    -0.20638     0.16890     0.03311    0.558688416    0.055142091   -0.503546325
     1     389     0.20638     0.16890    -0.03311    0.558688416   -0.010665780   -0.569354196
     1     389    -0.20638     0.16890     0.06828    0.559827397   -0.002875979   -0.562703376
     1     389     0.20638     0.21113     0.00206    0.581215748    0.109171801   -0.472043947
     1     389    -0.20638     0.21113     0.03311    0.581814949    0.106831106   -0.474983843
     1     389     0.20638     0.21113    -0.03311    0.581814949    0.106830879   -0.474984071
     1     389    -0.20638     0.21113     0.06828    0.582961907    0.100500019   -0.482461888
     1     389     0.20638    -0.16890     0.00206    0.558486942    0.020786652   -0.537700290
     1     389    -0.20638    -0.16890     0.03311    0.558684707   -0.010532069   -0.569216776
     1     389     0.20638    -0.16890    -0.03311    0.558684707    0.055167857   -0.503516850
     1     389    -0.20638    -0.16890     0.06828    0.559827397    0.011821952   -0.548005445
     1     389     0.20638    -0.12668     0.00206    0.528744283   -0.117880508   -0.646624792
     1     389    -0.20638    -0.12668     0.03311    0.528686722   -0.117837053   -0.646523775
     1     389     0.20638    -0.12668    -0.03311    0.528686722   -0.116905625   -0.645592347
     1     389     0.20638    -0.12668    -0.06828    0.529450053   -0.115290856   -0.644740909
     1     389     0.20638    -0.08445     0.00206    0.527799847   -0.122455107   -0.650254954
     1     389    -0.20638    -0.08445     0.03311    0.527185776   -0.123414029   -0.650599805
     1     389     0.20638    -0.08445    -0.03311    0.527185776   -0.122873085   -0.650058861
     1     389    -0.20638    -0.08445     0.06828    0.527612159   -0.122052136   -0.649664295
     1     389     0.20638    -0.04223     0.00206    0.547762043   -0.137966923   -0.685728965
     1     389    -0.20638    -0.04223     0.03311    0.546393841   -0.150415514   -0.696809355
     1     389     0.20638    -0.04223    -0.03311    0.546393841   -0.126820942   -0.673214783
     1     389    -0.20638    -0.04223     0.06828    0.546389239   -0.133175005   -0.679564244
     1     390     0.00000     0.00000     0.00000    0.444821091   -0.155210312   -0.600031403
     1     390     0.00000     0.00000     0.03517    0.441306512   -0.159054267   -0.600360779
     1     390     0.00000     0.00000    -0.03517    0.441306512   -0.159054267   -0.600360779
     1     390     0.00000     0.00000     0.07034    0.439224773   -0.311235919   -0.750460692
     1     390     0.00000     0.04223     0.00000    0.452952279   -0.143527012   -0.596479292
     1     390     0.00000     0.04223     0.03517    0.449219528   -0.144656150   -0.593875678
     1     390     0.00000     0.04223    -0.03517    0.449219528   -0.150478870   -0.599698398
     1     390     0.00000     0.04223     0.07034    0.446148881   -0.295770626   -0.741919507
     1     390     0.00000     0.08445     0.00000    0.473887149   -0.110829882   -0.584717031
     1     390     0.00000     0.08445     0.03517    0.470158471   -0.114651038   -0.584809509
     1     390     0.00000     0.08445    -0.03517    0.470158471   -0.114853476   -0.585011947
     1     390     0.00000     0.08445     0.07034    0.469002766   -0.120812528   -0.589815294
     1     390     0.00000     0.12668     0.00000    0.498601438   -0.236611223   -0.735212661
     1     390     0.00000     0.12668     0.03517    0.498917618   -0.234758563   -0.733676181
     1     390     0.00000     0.12668    -0.03517    0.498917618   -0.235046849   -0.733964467
     1     390     0.00000     0.12668     0.07034    0.499218274   -0.230735772   -0.729954046
     1     390     0.00000     0.16890     0.00000    0.529447238   -0.188717468   -0.718164706
     1     390     0.00000     0.16890     0.03517    0.529630263   -0.181731265   -0.711361528
     1     390     0.00000     0.16890    -0.03517    0.529630263   -0.192488261   -0.722118524
     1     390     0.00000     0.16890     0.07034    0.529851200   -0.184276374   -0.714127573
     1     390     0.00000     0.21113     0.00000    0.556964765   -0.153401307   -0.710366072
     1     390     0.00000     0.21113     0.03517    0.556456643   -0.151839954   -0.708296596
     1     390     0.00000     0.21113    -0.03517    0.556456643   -0.151840081   -0.708296724
     1     390     0.00000     0.21113     0.07034    0.555997623   -0.147791504   -0.703789126
     1     390     0.00000    -0.16890     0.00000    0.529447238   -0.188720626   -0.718167864
     1     390     0.00000    -0.16890     0.03517    0.529630092   -0.192497000   -0.722127091
     1     390     0.00000    -0.16890    -0.03517    0.529630092   -0.181733003   -0.711363094
     1     390     0.00000    -0.16890     0.07034    0.529851200   -0.184290543   -0.714141743
     1     390     0.00000    -0.12668     0.00000    0.498601438   -0.236620634   -0.735222072
     1     390     0.00000    -0.12668     0.03517    0.498917284   -0.235063064   -0.733980349
     1     390     0.00000    -0.12668    -0.03517    0.498917284   -0.234774602   -0.733691886
     1     390     0.00000    -0.12668     0.07034    0.499218274   -0.230770626   -0.729988900
     1     390     0.00000    -0.08445     0.00000    0.473887149   -0.110432077   -0.584319226
     1     390     0.00000    -0.08445     0.03517    0.470158472   -0.114464489   -0.584622961
     1     390     0.00000    -0.08445    -0.03517    0.470158472   -0.114257598   -0.584416070
     1     390     0.00000    -0.08445     0.07034    0.469002766   -0.120416156   -0.589418921
     1     390     0.00000    -0.04223     0.00000    0.452952279   -0.143398725   -0.596351005
     1     390     0.00000    -0.04223     0.03517    0.449219588   -0.150439417   -0.599659005
     1     390     0.00000    -0.04223    -0.03517    0.449219588   -0.144438114   -0.593657702
     1     390     0.00000    -0.04223     0.07034    0.446148881   -0.295809412   -0.741958293
     1     390     0.04128     0.00000     0.00041    0.459720994   -0.142666617   -0.602387611
     1     390    -0.04128     0.00000    -0.00041    0.459720994   -0.142666617   -0.602387611
     1     390     0.04128     0.00000     0.03558    0.457734863   -0.144153564   -0.601888427
     1     390    -0.04128     0.00000    -0.03558    0.457734863   -0.144153564   -0.601888427
     1     390     0.04128     0.00000    -0.06993    0.455855245   -0.285923481   -0.741778726
     1     390    -0.04128     0.00000     0.06993    0.455855245   -0.285923479   -0.741778724
     1     390     0.04128     0.00000    -0.03476    0.456778433   -0.291596058   -0.748374491
     1     390    -0.04128     0.00000     0.03476    0.456778433   -0.291564704   -0.748343137
     1     390     0.04128     0.04223     0.00041    0.467362249   -0.127183385   -0.594545635
     1     390    -0.04128     0.04223    -0.00041    0.467362249   -0.144623740   -0.611985990
     1     390     0.04128     0.04223     0.03558    0.465362122   -0.131370975   -0.596733097
     1     390    -0.04128     0.04223    -0.03558    0.465362122   -0.136303408   -0.601665530
     1     390     0.04128     0.04223    -0.06993    0.463404864   -0.268315942   -0.731720806
     1     390    -0.04128     0.04223     0.06993    0.463404864   -0.266344209   -0.729749074
     1     390     0.04128     0.04223    -0.03476    0.463446099   -0.273470350   -0.736916450
     1     390    -0.04128     0.04223     0.03476    0.463446099   -0.276754061   -0.740200160
     1     390     0.04128     0.08445     0.00041    0.486920346   -0.246566881   -0.733487227
     1     390    -0.04128     0.08445    -0.00041    0.486920346   -0.226911597   -0.713831943
     1     390     0.04128     0.08445     0.03558    0.487673760   -0.221303548   -0.708977308
     1     390    -0.04128     0.08445    -0.03558    0.487673760   -0.212923308   -0.700597068
     1     390     0.04128     0.08445    -0.06993    0.484803975   -0.129094945   -0.613898920
     1     390    -0.04128     0.08445     0.06993    0.484803975   -0.112994427   -0.597798402
     1     390     0.04128     0.08445    -0.03476    0.486340768   -0.244647405   -0.730988173
     1     390    -0.04128     0.08445     0.03476    0.486340768   -0.248838251   -0.735179019
     1     390     0.04128     0.12668     0.00041    0.508164418   -0.206435403   -0.714599821
     1     390    -0.04128     0.12668    -0.00041    0.508164418   -0.220984909   -0.729149327
     1     390     0.04128     0.12668     0.03558    0.509151088   -0.193687682   -0.702838770
     1     390    -0.04128     0.12668    -0.03558    0.509151088   -0.201140820   -0.710291908
     1     390     0.04128     0.12668    -0.06993    0.508926444   -0.211012067   -0.719938511
